nan nan
-124.056345	44.433216
-124.057519	44.432043
-124.058399	44.432043
-124.058692	44.431749
-124.058399	44.431163
-124.056638	44.431163
-124.055758	44.432043
-124.055172	44.432043
-124.054585	44.432629
-124.054585	44.433216
-124.054292	44.433803
-124.053412	44.433803
-124.052531	44.432923
-124.049891	44.432923
-124.049305	44.432043
-124.048425	44.432043
-124.047838	44.431749
-124.047838	44.430869
-124.046664	44.429403
-124.045784	44.429696
-124.044904	44.428816
-124.042557	44.428816
-124.041384	44.429989
-124.041384	44.430869
-124.040504	44.431749
-124.040504	44.433216
-124.039917	44.433803
-124.03757	44.433803
-124.03669	44.432923
-124.03581	44.432923
-124.034344	44.431163
-124.030823	44.431163
-124.03053	44.431749
-124.03053	44.432629
-124.029943	44.432923
-124.029356	44.432923
-124.02877	44.433216
-124.02877	44.434096
-124.02701	44.435856
-124.02701	44.436736
-124.026423	44.437617
-124.02613	44.440843
-124.02701	44.441723
-124.027303	44.442604
-124.027596	44.442897
-124.028476	44.442897
-124.029063	44.443777
-124.032583	44.443777
-124.032877	44.44319
-124.032877	44.442604
-124.033463	44.442017
-124.03581	44.442017
-124.037864	44.44407
-124.037864	44.44495
-124.039917	44.447004
-124.040797	44.447004
-124.041677	44.447884
-124.042557	44.447884
-124.043438	44.448764
-124.044318	44.448764
-124.044904	44.449644
-124.046664	44.449644
-124.047544	44.450524
-124.048425	44.450524
-124.049891	44.448764
-124.050771	44.448764
-124.051358	44.448177
-124.051358	44.447591
-124.051651	44.447004
-124.052531	44.447004
-124.053412	44.446124
-124.058399	44.446124
-124.058692	44.44583
-124.058692	44.44407
-124.061332	44.441723
-124.061332	44.440843
-124.062506	44.43967
-124.063386	44.43967
-124.064266	44.43879
-124.065146	44.43879
-124.065732	44.43791
-124.066613	44.43791
-124.069253	44.43527
-124.0716	44.43527
-124.07248	44.434683
-124.07336	44.434683
-124.074533	44.433216
-124.074533	44.432336
-124.078053	44.429109
-124.078053	44.428229
-124.076293	44.426762
-124.076293	44.425002
-124.077467	44.423829
-124.080107	44.423829
-124.080694	44.424709
-124.081574	44.424709
-124.08304	44.425882
-124.08304	44.429109
-124.083627	44.429989
-124.083627	44.434976
-124.084507	44.435856
-124.084507	44.438203
-124.08392	44.439083
-124.08392	44.440843
-124.08304	44.441723
-124.08304	44.44495
-124.08216	44.44583
-124.08216	44.449057
-124.08128	44.449937
-124.08128	44.460792
-124.08216	44.461672
-124.08216	44.469886
-124.08304	44.470766
-124.08304	44.472526
-124.08216	44.473406
-124.08216	44.479273
-124.08304	44.47986
-124.08304	44.48162
-124.084507	44.48338
-124.084507	44.485727
-124.083627	44.486607
-124.084507	44.487487
-124.084507	44.493354
-124.08392	44.494234
-124.084507	44.495114
-124.084507	44.495701
-124.085387	44.496581
-124.085387	44.497461
-124.08392	44.499221
-124.083627	44.500101
-124.08304	44.500688
-124.08304	44.503328
-124.08216	44.504208
-124.08216	44.507435
-124.08128	44.508315
-124.08128	44.510075
-124.0804	44.510662
-124.0804	44.513302
-124.07952	44.514182
-124.07952	44.515942
-124.07864	44.516529
-124.078933	44.517409
-124.078053	44.518289
-124.078053	44.520929
-124.077173	44.521516
-124.077173	44.525916
-124.076293	44.526796
-124.076293	44.53413
-124.075413	44.53501
-124.075413	44.538237
-124.074533	44.539117
-124.075413	44.539997
-124.074533	44.540877
-124.074533	44.545864
-124.073946	44.546744
-124.073653	44.551731
-124.073066	44.552611
-124.072773	44.557598
-124.072186	44.558479
-124.072186	44.560825
-124.071306	44.561705
-124.071306	44.565812
-124.070426	44.566692
-124.070426	44.574906
-124.069546	44.575786
-124.069546	44.578427
-124.068666	44.579013
-124.068666	44.579893
-124.068079	44.580773
-124.069546	44.582534
-124.069546	44.58576
-124.068666	44.586641
-124.068666	44.588401
-124.068079	44.589281
-124.068079	44.591628
-124.067199	44.592508
-124.067199	44.593388
-124.068079	44.594268
-124.068079	44.595148
-124.067199	44.595735
-124.067199	44.601602
-124.066319	44.602482
-124.066319	44.609229
-124.067199	44.610109
-124.067199	44.610696
-124.068666	44.612456
-124.068666	44.614216
-124.068373	44.614509
-124.066613	44.614509
-124.065732	44.615389
-124.063386	44.615389
-124.062506	44.616269
-124.061625	44.616269
-124.060745	44.617149
-124.059865	44.617149
-124.059279	44.618029
-124.057519	44.618029
-124.056638	44.618616
-124.055172	44.618616
-124.054292	44.619496
-124.052531	44.619496
-124.051651	44.620376
-124.050771	44.620376
-124.050478	44.62067
-124.050478	44.62243
-124.051358	44.62331
-124.051358	44.62419
-124.049305	44.626243
-124.048425	44.626243
-124.047544	44.625363
-124.045784	44.625363
-124.044904	44.624483
-124.044318	44.624483
-124.043438	44.623603
-124.042557	44.623603
-124.041384	44.62243
-124.041384	44.62067
-124.042557	44.619496
-124.043438	44.619496
-124.044318	44.618616
-124.044904	44.618616
-124.045491	44.618323
-124.044611	44.617443
-124.044611	44.616563
-124.044318	44.616269
-124.043438	44.616269
-124.042851	44.615976
-124.042851	44.615096
-124.040797	44.613042
-124.03845	44.612749
-124.03757	44.612162
-124.03493	44.612162
-124.034344	44.612749
-124.033463	44.612749
-124.032583	44.613629
-124.031703	44.613629
-124.029943	44.615389
-124.025836	44.615389
-124.024956	44.614509
-124.024076	44.614509
-124.023783	44.614216
-124.023783	44.613336
-124.022023	44.611576
-124.022023	44.610696
-124.021436	44.610109
-124.021143	44.609229
-124.020556	44.608349
-124.020556	44.607469
-124.017916	44.604829
-124.017916	44.604242
-124.017622	44.603655
-124.016742	44.603655
-124.015862	44.602775
-124.013515	44.602775
-124.012929	44.603362
-124.012929	44.604242
-124.012049	44.605122
-124.012049	44.608349
-124.011169	44.609229
-124.011169	44.610109
-124.007648	44.613629
-124.005888	44.613629
-124.003835	44.615976
-124.003835	44.620083
-124.004715	44.62067
-124.004715	44.62243
-124.007648	44.625363
-124.008235	44.625363
-124.009115	44.626243
-124.011755	44.626243
-124.012635	44.627123
-124.017622	44.627123
-124.019089	44.62859
-124.023489	44.628884
-124.023783	44.628297
-124.023783	44.62243
-124.024076	44.622136
-124.027596	44.622136
-124.029356	44.623603
-124.029943	44.623603
-124.03053	44.62419
-124.03053	44.62507
-124.030823	44.625363
-124.031703	44.624483
-124.03405	44.624483
-124.035517	44.62595
-124.035517	44.626537
-124.03669	44.628004
-124.039037	44.628004
-124.039917	44.62859
-124.041677	44.628884
-124.043438	44.63035
-124.044318	44.63035
-124.045198	44.63123
-124.045784	44.63123
-124.046664	44.63211
-124.047544	44.63211
-124.048425	44.63123
-124.049891	44.63123
-124.050771	44.63035
-124.051651	44.63035
-124.054585	44.627417
-124.054585	44.626537
-124.055172	44.626243
-124.055758	44.626243
-124.058399	44.623603
-124.060159	44.623603
-124.061625	44.622136
-124.062506	44.622136
-124.063386	44.621256
-124.065146	44.621256
-124.065439	44.62155
-124.065439	44.62419
-124.066319	44.62507
-124.066319	44.625657
-124.065439	44.626537
-124.065439	44.630057
-124.064559	44.630937
-124.064559	44.635044
-124.063679	44.635924
-124.063679	44.636511
-124.062799	44.637391
-124.062799	44.638271
-124.062212	44.639151
-124.062212	44.643258
-124.061332	44.644138
